internal_g6p_c,internal_pep_c,internal_pyr_c,internal_EIIglc,internal_LacY,internal_lcts_p,external_glc__D_e,external_lcts_e,fluxes_EX_glc__D_e,fluxes_EX_lcts_e,global_volume,global_width,global_length,global_surface_area,time
65.15613776880124,-64.97613776880124,65.15613776880124,0.0018,0.0,0.0,2.0687815340935285,10.0,0.07290836397344717,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,722.0
65.228944647753,-65.04894464775299,65.228944647753,0.0018,0.0,0.0,2.059919071038115,10.0,0.07280687895174605,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,723.0
65.30164959664455,-65.12164959664454,65.30164959664455,0.0018,0.0,0.0,2.0510688959717984,10.0,0.07270494889155361,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,724.0
65.37425216588099,-65.19425216588098,65.37425216588099,0.0018,0.0,0.0,2.0422313410023927,10.0,0.07260256923644431,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,725.0
65.44675190705964,-65.26675190705963,65.44675190705964,0.0018,0.0,0.0,2.0334062400759905,10.0,0.07249974117865252,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,726.0
65.51914836719308,-65.33914836719308,65.51914836719308,0.0018,0.0,0.0,2.024593759246499,10.0,0.07239646013344574,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,727.0
65.59144109256493,-65.41144109256493,65.59144109256493,0.0018,0.0,0.0,2.015793898513918,10.0,0.0722927253718511,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,728.0
65.66362962678366,-65.48362962678365,65.66362962678366,0.0018,0.0,0.0,2.0070066578782475,10.0,0.072188534218728,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,729.0
65.73571351076275,-65.55571351076274,65.73571351076275,0.0018,0.0,0.0,1.9982322033933941,10.0,0.07208388397909131,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,730.0
65.80769228469568,-65.62769228469567,65.80769228469568,0.0018,0.0,0.0,1.989470535059358,10.0,0.07197877393293095,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,731.0
65.87956548607585,-65.69956548607584,65.87956548607585,0.0018,0.0,0.0,1.980721652876139,10.0,0.07187320138017163,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,732.0
65.95133264967671,-65.77133264967671,65.95133264967671,0.0018,0.0,0.0,1.9719857228976443,10.0,0.07176716360087185,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,733.0
66.02299330956215,-65.84299330956215,66.02299330956215,0.0018,0.0,0.0,1.9632627451238733,10.0,0.07166065988543797,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,734.0
66.09454699707173,-65.91454699707172,66.09454699707173,0.0018,0.0,0.0,1.9545527195548265,10.0,0.0715536875095815,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,735.0
66.16599324080087,-65.98599324080087,66.16599324080087,0.0018,0.0,0.0,1.94585581224441,10.0,0.07144624372914463,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,736.0
66.23733156864736,-66.05733156864736,66.23733156864736,0.0018,0.0,0.0,1.9371720231926244,10.0,0.07133832784649559,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,737.0
66.30856150576129,-66.12856150576128,66.30856150576129,0.0018,0.0,0.0,1.928501518453376,10.0,0.07122993711392941,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,738.0
66.37968257661632,-66.19968257661631,66.37968257661632,0.0018,0.0,0.0,1.9198442980266652,10.0,0.07112107085502285,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,739.0
66.45069430293577,-66.27069430293577,66.45069430293577,0.0018,0.0,0.0,1.9112003619124918,10.0,0.07101172631945127,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,740.0
66.52159620367301,-66.341596203673,66.52159620367301,0.0018,0.0,0.0,1.9025697101108556,10.0,0.07090190073724427,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,741.0
66.59238779499164,-66.41238779499163,66.59238779499164,0.0018,0.0,0.0,1.8939525086756637,10.0,0.07079159131861978,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,742.0
66.66306859238682,-66.48306859238681,66.66306859238682,0.0018,0.0,0.0,1.885348757606916,10.0,0.07068079739517799,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,743.0
66.7336381085622,-66.5536381085622,66.7336381085622,0.0018,0.0,0.0,1.876758622958519,10.0,0.0705695161753776,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,744.0
66.80409585557716,-66.62409585557715,66.80409585557716,0.0018,0.0,0.0,1.8681821047304727,10.0,0.0704577470149614,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,745.0
66.87444134269882,-66.69444134269881,66.87444134269882,0.0018,0.0,0.0,1.8596192029227774,10.0,0.07034548712165926,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,746.0
66.94467407638251,-66.7646740763825,66.94467407638251,0.0018,0.0,0.0,1.8510700835893394,10.0,0.07023273368369652,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,747.0
